INVOICE_ID,BOOKED_REVENUE,PROFIT_CENTER,POSTING_DATE,OPPORTUNITY_ID
INV-1a465b19,318196.08,PC_TEBG_LATAM,2021-02-15,OPP-007a5deb
INV-b1799af4,210004.06,PC_TEBG_LATAM,2021-02-18,OPP-daeac80d
INV-8de0acab,179840.26,PC_TEBG_LATAM,2021-02-11,OPP-618517bd
INV-f86fc3c6,248566.24,PC_TEBG_LATAM,2021-02-14,OPP-3ab1534d
INV-8fd8d886,199308.4,PC_TEBG_LATAM,2021-02-17,OPP-c0b739f3
INV-6da99f72,213208.78,PC_TEBG_LATAM,2021-02-27,OPP-00d8a763
INV-d4fffc41,269383.65,PC_TEBG_LATAM,2021-02-23,OPP-816d6a1a
INV-5b2f4a56,184202.32,PC_TEBG_LATAM,2021-02-22,OPP-29e053af
INV-d6686747,228953.87,PC_TEBG_LATAM,2021-02-24,OPP-3587701e
INV-3ea99065,53891.35,PC_CBG_LATAM,2021-10-03,OPP-fce64e09
INV-422c950b,65050.03,PC_CBG_LATAM,2021-09-20,OPP-6a20022b
INV-a694df9e,62542.03,PC_CBG_LATAM,2021-09-11,OPP-ce659f82
INV-1812dd1f,78172.3,PC_CBG_LATAM,2021-10-03,OPP-ca28e2e8
INV-e73516d9,68525.52,PC_CBG_LATAM,2021-10-07,OPP-d9662bc6
INV-18c2c711,76969.97,PC_CBG_LATAM,2021-09-30,OPP-e82ce1fc
INV-c259b16d,72273.61,PC_CBG_LATAM,2021-10-06,OPP-b400df00
INV-eb4b75d1,130253.38,PC_CBG_LATAM,2021-10-12,OPP-b55bf7df
INV-9e454eb2,77004.61,PC_CBG_LATAM,2021-10-15,OPP-8fd89bda
INV-a3b337d4,104122.55,PC_CBG_LATAM,2021-09-24,OPP-fc9bca74
INV-4fb02553,85440.14,PC_CBG_LATAM,2021-10-23,OPP-e1aff6f2
INV-98e2c41c,37836.58,PC_CBG_LATAM,2021-09-19,OPP-5e14bea1
INV-78302a2f,71431.47,PC_CBG_LATAM,2021-10-25,OPP-c1bd2af8
INV-57b9032a,53515.19,PC_CBG_LATAM,2021-09-27,OPP-1b27c7e1
INV-580ac632,80776.23,PC_CBG_LATAM,2021-11-06,OPP-96c5a3c7
INV-da2afecf,69468.7,PC_CBG_LATAM,2021-10-24,OPP-7359f4e9
INV-56693d08,80787.56,PC_CBG_LATAM,2021-10-23,OPP-fcdc18a5
INV-827701db,66082.9,PC_CBG_LATAM,2021-11-02,OPP-1fe003e1
INV-839811e8,77029.85,PC_CBG_LATAM,2021-11-09,OPP-22f81d53
INV-82a595d9,103837.23,PC_CBG_LATAM,2021-10-16,OPP-fc042db2
INV-e861a7c6,52953.68,PC_CBG_LATAM,2021-10-30,OPP-53e956d3
INV-0f38f0c8,61756.37,PC_CBG_LATAM,2021-10-26,OPP-068c1bff
INV-804818bf,80782.66,PC_CBG_LATAM,2021-11-06,OPP-ecdafac9
INV-c910a393,39332.16,PC_CBG_LATAM,2021-11-14,OPP-1bf5387a
INV-e7246bdb,65421.72,PC_CBG_LATAM,2021-11-06,OPP-a9091f18
INV-bedd7511,56719.88,PC_CBG_LATAM,2021-11-23,OPP-1a8335cb
INV-77278d37,47463.61,PC_CBG_LATAM,2021-11-06,OPP-9ff6860d
INV-33bcf258,44965.21,PC_CBG_LATAM,2021-11-04,OPP-3f350134
INV-27742436,68641.37,PC_CBG_LATAM,2021-11-16,OPP-c7f62583
INV-ff3d419a,67888.41,PC_CBG_LATAM,2021-11-09,OPP-0577027d
INV-fab6c543,82207.03,PC_CBG_LATAM,2021-11-20,OPP-aa1d4812
INV-96668bc2,24646.86,PC_CBG_LATAM,2021-11-12,OPP-022e983f
INV-c915bec8,81456.72,PC_CBG_LATAM,2021-11-17,OPP-1470b624
INV-3c993a28,86180.25,PC_CBG_LATAM,2021-11-26,OPP-7e487266
INV-9376ef54,30248.07,PC_CBG_LATAM,2021-11-15,OPP-9839e643
INV-a08fae51,46649.36,PC_CBG_LATAM,2021-11-29,OPP-52d95cce
INV-e46f21ad,76067.37,PC_CBG_LATAM,2021-11-16,OPP-7182d248
INV-f3970601,270941.19,PC_CBG_EMEA,2021-08-31,OPP-1aaeb709
INV-76284eb8,242274.76,PC_CBG_EMEA,2021-08-25,OPP-e4a5c9c4
INV-d4c77cc3,302464.1,PC_CBG_EMEA,2021-08-26,OPP-51dc3fb5
INV-ce3b2247,272278.75,PC_CBG_EMEA,2021-09-06,OPP-a6257b1d
INV-f93c21ff,264229.15,PC_CBG_EMEA,2021-09-06,OPP-8834ed4c
INV-77203e02,265254.16,PC_CBG_EMEA,2021-09-02,OPP-35a303aa
INV-56751fe9,279011.18,PC_CBG_EMEA,2021-08-31,OPP-b3da2bee
INV-36598535,275726.27,PC_CBG_EMEA,2021-09-07,OPP-6da6c71e
INV-44481e17,266451.94,PC_CBG_EMEA,2021-08-29,OPP-e663074d
INV-23870534,198036.64,PC_CBG_EMEA,2021-09-02,OPP-8a5ce7c2
INV-a93083a5,166480.78,PC_CBG_EMEA,2021-08-29,OPP-c4f149d2
INV-e3b6bf99,210929.1,PC_CBG_EMEA,2021-09-05,OPP-dfb0aef2
INV-14c186a4,221091.92,PC_CBG_EMEA,2021-08-29,OPP-222b88d5
INV-06fc9487,221798.78,PC_CBG_EMEA,2021-08-30,OPP-25354142
INV-ba624b55,214609.49,PC_CBG_EMEA,2021-09-05,OPP-63c24fd0
INV-15306bba,269315.6,PC_CBG_EMEA,2021-09-05,OPP-60b9b40c
INV-6abe8785,289446.39,PC_CBG_EMEA,2021-09-06,OPP-2f77bd64
INV-ed865065,334955.66,PC_CBG_EMEA,2021-09-07,OPP-1f73440a
INV-004cfb86,292527.1,PC_CBG_EMEA,2021-08-30,OPP-b6752086
INV-55ae84ea,260718.51,PC_CBG_EMEA,2021-09-01,OPP-3d9b6ef6
INV-f9089b0f,265275.77,PC_CBG_EMEA,2021-09-04,OPP-89ecfa0c
INV-322e3b97,199012.08,PC_CBG_EMEA,2021-09-11,OPP-ea33f408
INV-ccafafa0,242555.5,PC_CBG_EMEA,2021-09-05,OPP-aaf0df7e
INV-b4b8327a,206643.79,PC_CBG_EMEA,2021-09-11,OPP-d036038c
INV-590fa443,192590.37,PC_CBG_EMEA,2021-09-10,OPP-958f00cc
INV-e2ae7041,171883.64,PC_CBG_EMEA,2021-09-13,OPP-e83fc4fd
INV-212e29fe,240503.28,PC_CBG_EMEA,2021-09-09,OPP-939d5aab
INV-8005cce3,235811.62,PC_CBG_EMEA,2021-09-08,OPP-99158a3d
INV-55d39708,207260.08,PC_CBG_EMEA,2021-09-09,OPP-35971f2f
INV-a6b49f4a,219115.91,PC_CBG_EMEA,2021-09-10,OPP-4b23b180
INV-87ed4c4c,275823.51,PC_CBG_EMEA,2021-09-21,OPP-e464a4f2
INV-564bbcd0,274300.71,PC_CBG_EMEA,2021-09-09,OPP-c86b71d5
INV-c833c827,260734.46,PC_CBG_EMEA,2021-09-07,OPP-3d52a49b
INV-7c436630,198628.03,PC_CBG_EMEA,2021-09-13,OPP-08d98ac1
INV-7a4d4123,205522.74,PC_CBG_EMEA,2021-09-10,OPP-19115f3f
INV-335b1fd0,198377.68,PC_CBG_EMEA,2021-09-07,OPP-1286e001
INV-f0334deb,230071.58,PC_CBG_EMEA,2021-09-13,OPP-146db200
INV-5aa4eddf,231713.48,PC_CBG_EMEA,2021-09-20,OPP-a8ea3f89
INV-85e6cef9,195261.85,PC_CBG_EMEA,2021-09-23,OPP-82d8426f
INV-0066ddbf,232676.44,PC_CBG_EMEA,2021-09-18,OPP-e6ca51f9
INV-04ee2577,219221.74,PC_CBG_EMEA,2021-09-26,OPP-7dd9ec07
INV-eefe4355,231768.56,PC_CBG_EMEA,2021-09-23,OPP-d3e4dde1
INV-f839635e,270875.7,PC_CBG_EMEA,2021-09-20,OPP-2d7dbd6b
INV-de169458,286850.39,PC_CBG_EMEA,2021-09-19,OPP-441d9b2c
INV-56dea7bf,210876.07,PC_CBG_EMEA,2021-09-25,OPP-3be67049
INV-5bee4a1c,220996.04,PC_CBG_EMEA,2021-09-20,OPP-41359f08
INV-bd50cb75,220814.3,PC_CBG_EMEA,2021-09-25,OPP-10e49202
INV-36611dbf,179193.69,PC_CBG_EMEA,2021-09-22,OPP-c0f54d3a
INV-7baeb988,288145.01,PC_CBG_EMEA,2021-09-20,OPP-ffd93180
INV-947ba3b3,293187.24,PC_CBG_EMEA,2021-09-18,OPP-1ec54f22
INV-0c0382a2,257326.98,PC_CBG_EMEA,2021-09-22,OPP-0ba50912
INV-8543e218,296910.21,PC_CBG_EMEA,2021-09-20,OPP-22c8718b
INV-6763a9d8,311017.16,PC_CBG_EMEA,2021-09-26,OPP-0bbb59a9
INV-ef1ed1a0,266743.81,PC_CBG_EMEA,2021-09-30,OPP-0c1a13b8
INV-222d8424,223768.82,PC_CBG_EMEA,2021-09-22,OPP-95831ef9
INV-08455dec,249881.57,PC_CBG_EMEA,2021-09-18,OPP-04e784eb
INV-b24cc920,263983.05,PC_CBG_EMEA,2021-10-01,OPP-20c75691
INV-ba534d29,294689.04,PC_CBG_EMEA,2021-10-07,OPP-c102caf7
INV-983f3a21,183978.3,PC_CBG_EMEA,2021-10-01,OPP-125c6659
INV-a3e25a1e,269162.12,PC_CBG_EMEA,2021-10-02,OPP-e3c10d30
INV-efc69a91,233078.39,PC_CBG_EMEA,2021-10-02,OPP-7c9c85e9
INV-441bc72d,223942.65,PC_CBG_EMEA,2021-10-04,OPP-01b5c876
INV-511dfb71,189806.89,PC_CBG_EMEA,2021-10-08,OPP-a3b039f4
INV-69b33399,194294.45,PC_CBG_EMEA,2021-10-03,OPP-f1b1a675
INV-26afa057,278494.04,PC_CBG_EMEA,2021-10-04,OPP-1df187a9
INV-d375c1c2,229461.39,PC_CBG_EMEA,2021-10-01,OPP-4a27c0dd
INV-c4eaf1f9,212167.08,PC_CBG_EMEA,2021-10-07,OPP-784a1462
INV-1e5cb104,268989.24,PC_CBG_EMEA,2021-10-12,OPP-d47886ea
INV-af958624,236246.21,PC_CBG_EMEA,2021-10-05,OPP-fa634f76
INV-85a9eaca,242458.23,PC_CBG_EMEA,2021-10-09,OPP-d96964d0
INV-7fd9c675,256773.99,PC_CBG_EMEA,2021-10-15,OPP-2e4b8f13
INV-20a3c308,233662.73,PC_CBG_EMEA,2021-10-03,OPP-07badf43
INV-df3e9a20,229837.92,PC_CBG_EMEA,2021-10-08,OPP-d5f4dc15
INV-aa307af1,174396.59,PC_CBG_EMEA,2021-10-05,OPP-de92da06
INV-ea045a96,175698.34,PC_CBG_EMEA,2021-10-11,OPP-0a33afc8
INV-edfe7d20,255851.27,PC_CBG_EMEA,2021-10-12,OPP-40359cc0
INV-c35e1aae,182658.43,PC_CBG_EMEA,2021-10-06,OPP-6de78fd2
INV-ca5da78c,291355.51,PC_TEBG_APAC,2020-12-02,OPP-295b260d
INV-7649ef82,277893.59,PC_TEBG_APAC,2020-11-28,OPP-74d11640
INV-99465a8f,198402.48,PC_TEBG_APAC,2020-12-03,OPP-9693db4e
INV-d6cc988c,223829.4,PC_TEBG_APAC,2020-11-24,OPP-89bc3f0d
INV-d593b0b0,316236.91,PC_TEBG_APAC,2020-11-29,OPP-eedc02e9
INV-2a0a3a18,350031.03,PC_TEBG_APAC,2020-12-01,OPP-b1b9a506
INV-83462299,315169.02,PC_TEBG_APAC,2020-11-28,OPP-d74cdbc6
INV-5604a296,224751.77,PC_TEBG_APAC,2020-12-03,OPP-d90db377
INV-4380ce87,274640.71,PC_TEBG_APAC,2020-11-28,OPP-951eb7d6
INV-4492b63a,273580.73,PC_TEBG_APAC,2020-11-28,OPP-4acdd84c
INV-d72f694b,247602.64,PC_TEBG_APAC,2020-12-08,OPP-52243406
INV-3f11485e,374345.38,PC_TEBG_APAC,2020-11-28,OPP-1f8dcc0a
INV-b68f4538,173341.54,PC_TEBG_APAC,2020-12-09,OPP-ec05f6c6
INV-bd2bdcc9,482302.85,PC_TEBG_APAC,2020-12-04,OPP-c633a2df
INV-3c0f1dc4,263169.11,PC_TEBG_APAC,2020-12-03,OPP-0a546465
INV-bf12eed9,248444.74,PC_TEBG_APAC,2020-12-02,OPP-86287169
INV-13ec5f4b,347084.14,PC_TEBG_APAC,2020-12-02,OPP-cac26e32
INV-a7b853d3,207214.02,PC_TEBG_APAC,2020-12-07,OPP-feb111fa
INV-be7491d2,230355.42,PC_TEBG_APAC,2020-12-08,OPP-b08d20c0
INV-a1333f76,193234.52,PC_TEBG_APAC,2020-12-05,OPP-76210de1
INV-edef82a1,221399.53,PC_TEBG_APAC,2020-12-02,OPP-7bfc1083
INV-5e6c3aff,190893.41,PC_TEBG_APAC,2020-12-06,OPP-96439d03
INV-38491498,246554.66,PC_TEBG_APAC,2020-12-16,OPP-b175aea1
INV-cd43e5cc,207618.41,PC_TEBG_APAC,2020-12-18,OPP-00848b9b
INV-36b574db,187531.77,PC_TEBG_APAC,2020-12-15,OPP-f68800c0
INV-132d5fdd,197329.74,PC_TEBG_APAC,2020-12-12,OPP-33734dcd
INV-7b3a678a,328101.37,PC_TEBG_APAC,2020-12-11,OPP-27df3395
INV-d9853d7f,247945.1,PC_TEBG_APAC,2020-12-13,OPP-706773cb
INV-25e2b010,207279.58,PC_TEBG_APAC,2020-12-11,OPP-cbf84759
INV-e57b0048,206214.75,PC_TEBG_APAC,2020-12-14,OPP-9b846e70
INV-d02de89f,222663.44,PC_TEBG_APAC,2020-12-06,OPP-dd57065b
INV-b69db005,237781.66,PC_TEBG_APAC,2020-12-24,OPP-590589c4
INV-04434ffb,190746.68,PC_TEBG_APAC,2020-12-20,OPP-3b6d2baf
INV-1b07a1f8,218206.68,PC_TEBG_APAC,2020-12-24,OPP-2048ca3e
INV-a346071a,259481.09,PC_TEBG_APAC,2020-12-14,OPP-fd23ebb5
INV-6f3ffa05,230798.74,PC_TEBG_APAC,2020-12-23,OPP-640a3858
INV-e57d5ba9,401990.2,PC_TEBG_APAC,2020-12-17,OPP-d02a071b
INV-6d1c0256,264297.95,PC_TEBG_APAC,2020-12-20,OPP-c55342a9
INV-37a0f0c0,225086.32,PC_TEBG_APAC,2021-01-04,OPP-f85b2a42
INV-0bc78def,397729.88,PC_TEBG_APAC,2020-12-20,OPP-69708c43
INV-f8e11fc4,246637.01,PC_TEBG_APAC,2020-12-20,OPP-bed3751e
INV-fce76ac8,283740.3,PC_TEBG_APAC,2020-12-22,OPP-73fd507c
INV-273d64c4,189848.6,PC_TEBG_APAC,2021-01-01,OPP-718e9264
INV-20b21c0c,271986.7,PC_TEBG_APAC,2020-12-29,OPP-4455f3bd
INV-6f97d15b,247742.6,PC_TEBG_APAC,2020-12-31,OPP-963098ad
INV-bd802907,279114.66,PC_TEBG_APAC,2020-12-27,OPP-eeca81bf
INV-3bd3c776,267654.95,PC_TEBG_APAC,2020-12-26,OPP-5888dee6
INV-f4618f55,324399.87,PC_TEBG_APAC,2021-01-01,OPP-965e7854
INV-49a28e55,248090.38,PC_TEBG_APAC,2021-01-02,OPP-7980d363
INV-2764e755,311157.09,PC_TEBG_APAC,2021-01-11,OPP-87ab7bda
INV-4c137c87,297769.34,PC_TEBG_APAC,2020-12-29,OPP-1cabef17
INV-454caef8,215673.78,PC_TEBG_APAC,2021-01-05,OPP-46f8a760
INV-6be5a793,261407.58,PC_TEBG_APAC,2021-01-07,OPP-c5201e2a
INV-970eac3f,258734.31,PC_TEBG_APAC,2020-12-28,OPP-ca7626cc
INV-38420edd,185646.25,PC_TEBG_APAC,2021-01-11,OPP-829328ab
INV-2a333c56,224680.16,PC_TEBG_APAC,2021-01-07,OPP-b0e49987
INV-38555d4c,230569.98,PC_TEBG_APAC,2021-01-05,OPP-4046249a
INV-7eea6c6b,259240.8,PC_TEBG_APAC,2021-01-08,OPP-ead51a11
INV-be29173f,218723.78,PC_CBG_EMEA,2021-12-28,OPP-83ec6eda
INV-a44260e5,141518.68,PC_CBG_EMEA,2021-12-27,OPP-030d1e86
INV-3cc3018d,149006.51,PC_CBG_EMEA,2021-12-23,OPP-1ee8b36b
INV-cc0f0a7f,235432.76,PC_CBG_EMEA,2022-01-05,OPP-5704c077
INV-163a2bb6,213459.11,PC_CBG_EMEA,2021-12-23,OPP-1338dbcf
INV-57df22a7,234880.91,PC_CBG_EMEA,2021-12-23,OPP-c88e4c47
INV-5787c5d9,217010.42,PC_CBG_EMEA,2022-01-07,OPP-5abb748d
INV-51cd44ea,222850.73,PC_CBG_EMEA,2022-01-05,OPP-05cfa3fa
INV-8c12f86a,181962.34,PC_CBG_EMEA,2021-12-30,OPP-3c30e1ea
INV-81a450db,198182.53,PC_CBG_EMEA,2022-01-04,OPP-ee9c33d1
INV-c1dc9de0,245466.65,PC_CBG_EMEA,2022-01-07,OPP-e48175c9
INV-63b42578,263224.42,PC_CBG_EMEA,2021-12-30,OPP-eeb42aee
INV-ba72077c,185071.75,PC_CBG_EMEA,2022-01-23,OPP-bef15d55
INV-069b2905,268820.03,PC_CBG_EMEA,2022-01-20,OPP-4ff25f79
INV-f12f3743,200041.16,PC_CBG_EMEA,2022-01-14,OPP-62111f63
INV-890eb8d8,221123.09,PC_CBG_EMEA,2022-01-10,OPP-99101e73
INV-39e44780,182260.21,PC_CBG_EMEA,2022-01-29,OPP-7f442468
INV-44e8d82a,237251.34,PC_CBG_EMEA,2022-01-17,OPP-c22688e0
INV-fa9794c2,234344.59,PC_CBG_EMEA,2022-02-04,OPP-1871891f
INV-126a2fed,249471.94,PC_CBG_EMEA,2022-01-28,OPP-f324d128
INV-ef84bf4c,179051.24,PC_CBG_EMEA,2022-01-26,OPP-d685cd6f
INV-0150833d,357605.36,PC_CBG_EMEA,2022-02-02,OPP-a559adb6
INV-9b05c13f,136948.57,PC_CBG_EMEA,2022-02-02,OPP-9dafe686
INV-6a4d8566,195185.57,PC_CBG_EMEA,2022-02-04,OPP-72269639
INV-37d10bb5,272564.77,PC_CBG_EMEA,2022-01-28,OPP-e09460cb
INV-2e45dab9,183994.32,PC_CBG_EMEA,2022-02-03,OPP-4f1b66ab
INV-8cf6543c,250972.86,PC_CBG_EMEA,2022-02-07,OPP-3af47a1a
INV-c6ef1e3d,154826.77,PC_CBG_EMEA,2022-02-04,OPP-aaca86b5
INV-f4206e45,157441.67,PC_CBG_EMEA,2022-03-04,OPP-798cc079
INV-9773b290,247647.63,PC_CBG_EMEA,2022-02-06,OPP-d453085f
INV-3170616d,246301.26,PC_CBG_EMEA,2022-02-15,OPP-217c41ea
INV-5867398b,214324.94,PC_CBG_EMEA,2022-03-02,OPP-cb090204
INV-a900aa80,61991.11,PC_CBG_LATAM,2022-04-26,OPP-2c44422c
INV-7475ab17,87541.35,PC_CBG_LATAM,2022-05-04,OPP-5a6366e6
INV-267067ad,58886.12,PC_CBG_LATAM,2022-05-20,OPP-686593ca
INV-5d22c4fc,46770.96,PC_CBG_LATAM,2022-05-05,OPP-0396d3f0
INV-e09173c1,83225.3,PC_CBG_LATAM,2022-05-21,OPP-96194fcc
INV-9eba9df3,36534.1,PC_CBG_LATAM,2022-06-05,OPP-dd596140
INV-401540b7,73913.06,PC_CBG_LATAM,2022-05-30,OPP-6e98d307
INV-a328d8c2,59891.72,PC_CBG_LATAM,2022-05-23,OPP-11d13c8a
INV-20547f0b,63790.4,PC_CBG_LATAM,2022-05-31,OPP-1797295a
INV-4dd2f202,58571.37,PC_CBG_LATAM,2022-05-25,OPP-a90d7ae0
INV-6d065e29,59053.54,PC_CBG_LATAM,2022-05-21,OPP-26ccb2e7
INV-7f94038e,39352.99,PC_CBG_LATAM,2022-06-01,OPP-5e45c883
INV-4683145a,57332.11,PC_CBG_LATAM,2022-06-09,OPP-8f6ba093
INV-9ed68fe8,40135.23,PC_CBG_LATAM,2022-06-10,OPP-b0465056
INV-8ca1d110,30798.44,PC_CBG_LATAM,2022-06-07,OPP-62d15afc
INV-0b2f786c,40549.34,PC_CBG_LATAM,2022-05-29,OPP-65158fc3
INV-81c56a3f,37520.95,PC_CBG_LATAM,2022-06-18,OPP-4c512513
INV-bd4fea43,68705.28,PC_CBG_LATAM,2022-06-13,OPP-0439fdca
INV-23295a2c,53936.77,PC_CBG_LATAM,2022-06-25,OPP-1724d7d7
INV-10ef7b90,31895.67,PC_CBG_LATAM,2022-06-27,OPP-a1bd1f31
INV-d4063329,50658.82,PC_CBG_LATAM,2022-07-11,OPP-b18256ec
INV-e6d61fb2,51161.43,PC_CBG_LATAM,2022-07-13,OPP-20963d9e
INV-6c609ed0,36593.36,PC_CBG_LATAM,2022-07-01,OPP-3fed3d79
INV-702e4a78,59972.61,PC_CBG_LATAM,2022-07-17,OPP-86bba566
INV-3fa2d88f,45791.33,PC_CBG_LATAM,2022-07-24,OPP-9726cf22
INV-de58f1d6,35720.18,PC_CBG_LATAM,2022-07-06,OPP-aab9dc4f
INV-6860d789,49311.56,PC_CBG_LATAM,2022-07-01,OPP-2d65e1e7
INV-da615bee,46075.23,PC_CBG_LATAM,2022-07-07,OPP-705703c2
INV-8f8ae861,81902.83,PC_CBG_LATAM,2022-07-02,OPP-e7cb95fa
INV-aaa37df3,69823.88,PC_CBG_LATAM,2022-07-21,OPP-af3801e1
INV-21d0e438,66519.31,PC_CBG_LATAM,2022-07-21,OPP-ef803c47
INV-9d0ac65e,66140.34,PC_CBG_LATAM,2022-07-19,OPP-d1368bd9
INV-ccb54193,33975.16,PC_CBG_LATAM,2022-07-19,OPP-ee6d6442
INV-a05480fa,40583.81,PC_CBG_LATAM,2022-07-19,OPP-584d35a9
INV-94393bf9,57001.24,PC_CBG_LATAM,2022-07-24,OPP-e2d560e8
INV-723f747c,60647.41,PC_CBG_LATAM,2022-08-18,OPP-c0658100
INV-ae151bb5,75078.53,PC_CBG_LATAM,2022-07-17,OPP-6d544a66
INV-d0ebbcb4,55519.94,PC_CBG_LATAM,2022-08-09,OPP-7c9fb615
INV-ba2c9328,33979.91,PC_CBG_LATAM,2022-07-24,OPP-4c4c470b
INV-ad13932f,17500.0,PC_SIBG_LATAM,2021-11-23,OPP-73e30da8
INV-dddedeb2,25244.43,PC_SIBG_LATAM,2021-12-04,OPP-f58d7587
INV-fb35b523,21318.75,PC_SIBG_LATAM,2021-12-02,OPP-5e8346d9
INV-8318051f,30253.76,PC_SIBG_LATAM,2021-12-18,OPP-14d58bb7
INV-58cbf631,17500.0,PC_SIBG_LATAM,2021-12-20,OPP-59c629bf
INV-7ab029d4,37316.78,PC_SIBG_LATAM,2021-12-22,OPP-b3996db3
INV-7946c90a,35648.17,PC_SIBG_LATAM,2021-12-20,OPP-ca7c90d5
INV-a95bc5e2,24200.64,PC_SIBG_LATAM,2021-12-09,OPP-14e9a1fd
INV-dd38788b,17500.0,PC_SIBG_LATAM,2021-12-31,OPP-1412a377
INV-7708dc48,18136.03,PC_SIBG_LATAM,2022-01-07,OPP-95848ad4
INV-134ebe72,17500.0,PC_SIBG_LATAM,2022-01-04,OPP-5ef71953
INV-fd2fe8d3,18867.41,PC_SIBG_LATAM,2022-01-18,OPP-27d4e39b
INV-4ec6ac9a,17500.0,PC_SIBG_LATAM,2022-01-21,OPP-159fe675
INV-6d75abeb,17500.0,PC_SIBG_LATAM,2022-01-20,OPP-716b6d03
INV-b51e48ae,20295.61,PC_SIBG_LATAM,2022-01-20,OPP-c1d8d365
INV-decf14fe,17500.0,PC_SIBG_LATAM,2022-01-02,OPP-030e6395
INV-447b8d69,17500.0,PC_SIBG_LATAM,2022-01-16,OPP-51f5cb7e
INV-7b0f161d,21004.65,PC_SIBG_LATAM,2022-02-01,OPP-4abdf5fe
INV-4063e418,17500.0,PC_SIBG_LATAM,2022-02-12,OPP-ae3750ce
INV-0e0f2550,17680.22,PC_SIBG_LATAM,2022-02-07,OPP-a04e33bd
INV-5b4d6913,17500.0,PC_SIBG_LATAM,2022-01-21,OPP-a62d03bd
INV-5703fd74,17610.66,PC_SIBG_LATAM,2022-01-18,OPP-f207f074
INV-55979c0a,27301.61,PC_SIBG_LATAM,2022-02-10,OPP-c2b6f793
INV-22d2e911,17871.9,PC_SIBG_LATAM,2022-02-11,OPP-4d351375
INV-11ca790e,253243.33,PC_CBG_LATAM,2022-06-30,OPP-6135d80a
INV-46615c82,248890.4,PC_CBG_LATAM,2022-07-04,OPP-409c2120
INV-fe15f10c,250652.41,PC_CBG_LATAM,2022-07-01,OPP-20923175
INV-d4290061,253730.05,PC_CBG_LATAM,2022-07-03,OPP-cab21b78
INV-41de0ec0,214986.12,PC_CBG_LATAM,2022-06-25,OPP-096d3904
INV-b896be87,229951.59,PC_CBG_LATAM,2022-07-02,OPP-d5932f73
INV-137588ac,229001.56,PC_CBG_LATAM,2022-07-14,OPP-43d114f4
INV-2500937e,262383.59,PC_CBG_LATAM,2022-07-13,OPP-e7262935
INV-c5033179,271082.68,PC_CBG_LATAM,2022-07-06,OPP-16187c53
INV-23b4e124,193811.6,PC_CBG_LATAM,2022-07-03,OPP-baf4898d
INV-f4774b9e,243056.85,PC_CBG_LATAM,2022-07-07,OPP-6db6dd4c
INV-5beff8da,305605.29,PC_CBG_LATAM,2022-07-06,OPP-313cb853
INV-49d17c8a,279154.8,PC_CBG_LATAM,2022-07-09,OPP-4ffd45d7
INV-78352c5e,232147.43,PC_CBG_LATAM,2022-07-10,OPP-d8489d22
INV-43aa5808,237975.52,PC_CBG_LATAM,2022-07-14,OPP-1618a0fc
INV-85288173,305138.38,PC_CBG_LATAM,2022-07-12,OPP-3533ce4b
INV-415a1d46,274988.51,PC_CBG_LATAM,2022-07-11,OPP-0246dd11
INV-5d04ed2a,275262.05,PC_CBG_LATAM,2022-07-08,OPP-c5d1be1f
INV-37483dec,224180.7,PC_CBG_LATAM,2022-07-09,OPP-26bb6670
INV-64c23c1a,205559.23,PC_CBG_LATAM,2022-07-18,OPP-a8154f36
INV-fdb3b012,213566.79,PC_CBG_LATAM,2022-07-15,OPP-681e1f75
INV-964c5411,231337.51,PC_CBG_LATAM,2022-07-09,OPP-2018863d
INV-62167a83,274121.89,PC_CBG_LATAM,2022-07-24,OPP-e1d08b54
INV-5cafa699,217344.55,PC_CBG_LATAM,2022-07-14,OPP-d832b435
INV-37654d0c,239293.98,PC_CBG_LATAM,2022-07-07,OPP-7532ac23
INV-48c1a86b,180772.54,PC_CBG_LATAM,2022-07-10,OPP-9b6ab5dd
INV-ff1bdf3c,240244.68,PC_CBG_LATAM,2022-07-13,OPP-7eb212b7
INV-8ba2b870,255116.71,PC_CBG_LATAM,2022-07-11,OPP-68abac0a
INV-68a147f3,243812.53,PC_CBG_LATAM,2022-07-13,OPP-5490c6d7
INV-6e893264,270683.6,PC_CBG_LATAM,2022-07-11,OPP-1f99eadd
INV-b7a307e0,291858.1,PC_CBG_LATAM,2022-07-19,OPP-576f6394
INV-7b660714,239665.49,PC_CBG_LATAM,2022-07-20,OPP-38bb5034
INV-800da223,276442.65,PC_CBG_LATAM,2022-07-20,OPP-aa2cd9c9
INV-78ee2d01,252560.43,PC_CBG_LATAM,2022-07-17,OPP-02e69e89
INV-f5b68a44,256442.63,PC_CBG_LATAM,2022-07-21,OPP-1e861ea4
INV-f8931f74,265353.07,PC_CBG_LATAM,2022-07-14,OPP-df942c96
INV-47ad71d5,267414.46,PC_CBG_LATAM,2022-07-18,OPP-e2a2be81
INV-3ed946c5,216736.69,PC_CBG_LATAM,2022-07-14,OPP-3efe73b3
INV-a31783e4,245776.19,PC_CBG_LATAM,2022-07-16,OPP-05804992
INV-88363862,210853.11,PC_CBG_LATAM,2022-07-26,OPP-b739b772
INV-f92a4b01,203994.09,PC_CBG_LATAM,2022-07-31,OPP-690fd761
INV-e099bd23,221295.47,PC_CBG_LATAM,2022-07-18,OPP-9ae97391
